"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.00635710918758921,0.0215197754803258,0.0246842412476814,0.0257395095887455,0.0102458922209641,0.0289619096613568,0.0177357944726061,0.00987260321109433,0.0203889031561135,0.0114155018975938
"3","MRC-18A-2376",0.00103158061360681,0.0204360161253172,0.0152535641634488,0.0260566439652699,0.0189057231711617,0.0281375049945243,0.0140814663038507,0.00533185176920799,0.0140011961438729,0.0203713098859769
"4","MRC-17A-1027",-0.00111846320514425,0.0221744753986698,0.0190459680728312,0.0231607487818834,0.0188332594004233,0.0367917278129353,0.0140564402940601,0.00392612849874146,0.016931851502554,0.0313534183914003
"5","MRC-17A-1045",0.00469518102102987,0.0214945105850324,0.0248029200864931,0.025284385172658,0.0116883759125925,0.0313536243447654,0.0163315267227745,0.0131964627355602,0.0145478997816236,0.0225728568534202
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.000359885019757779,0.0192515132901682,0.0257083914629109,0.0317550414203338,0.0145479922809463,0.0337087936410878,0.0160860482607863,0.00916133572763789,0.0145354442289389,0.0209122268263662
"9","MRC-18A-1821",0.0700341732221237,0.296189709937714,0.568545419497536,0.495064842679046,0.193068286446328,0.497926991575757,0.487985500628179,0.313830490465808,0.404863476295226,0.351007206318382
"10","MRC-18A-2043",0.0019468990017933,0.0229206873297731,0.0200889624728879,0.0270424143821564,0.0149829389656132,0.0304540193814163,0.013044723656881,0.0124681016381759,0.0159507281629456,0.0252489184386121
"11","MRC-18A-3529",-0.000749318386774194,0.0319526363396454,0.0169337913353288,0.0290020596176278,0.0164207215405917,0.0345823890836714,0.0136737983819929,0.0060277213762514,0.0212490598506087,0.0133144218329268
