"","Name0","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9"
"1","MRC-18A-2735",0.00830588675618945,0.0192861589640572,0.0232702649789006,0.0134123474914097,0.0277154459453803,0.0244414675915924,0.0131466360113605,0.0106519169131646,0.0118805170311332,0.00923633702038373
"2","MRC-18A-4180",0.0118957985194192,0.0129329601524797,0.0126819049033334,0.0141179140513742,0.026911249049705,0.0183412944147074,0.0137701332819127,0.00822717601535273,0.0133619409151604,0.0111268934631529
"3","MRC-18A-4498",0.00365114160810487,0.018525240334225,0.0150643441422397,0.0104789531756636,0.0268718364058589,0.017679832208726,0.0111778271542165,0.0085838601761043,0.0146782973049165,0.108363277274063
"4","MRC-18A-5885",0.00867410134557203,0.020778377409076,0.0162907027743208,0.0106165839144649,0.0260946131095268,0.0229987924395904,0.0136443427572555,0.00535418149042339,0.0200234317944481,0.0212697012765851
"5","MRC-18A-5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","MRC-18A-4888",0.0106380859865161,0.0167025111369546,0.0187716590904967,0.0188459914252117,0.0270528337667135,0.01866828833156,0.0112824168941489,0.00936795021043011,0.0159714607611868,0.0113667788280911
"7","MRC-18A-5479",0.00840092752160893,0.0187892881751254,0.0159395583124595,0.00900406061245831,0.0260971100484131,0.0134307283556159,0.011875265417531,0.00537445666280166,0.0127234168757584,0.0123978513294945
"8","MRC-18A-5587",0.00777754448307287,0.0230594454625238,0.0985011892395324,0.0218144884406546,0.0209254666351625,0.0178894233291124,0.014774954504404,0.00752513695339774,0.0183711882683121,0.0138934919248981
"9","MRC-18A-3497",0.0069609311378632,0.0176793989734661,0.0182474787393174,0.0179723723740817,0.0248167292668357,0.0257972994199848,0.00871959244984627,0.0127304654191598,0.0169981571210278,0.0214591360290096
"10","MRC-18A-3538",0.00678474732355951,0.023378935265131,0.0266364401252142,0.0193676936537812,0.0345896113742967,0.0231900174269897,0.0154030953398463,0.0153419376373835,0.0208799252242602,0.0190777930960467
"11","MRC-18A-3539",0.0125177851352294,0.0204273969794458,0.0181023514278578,0.0137088665988618,0.0280757278717208,0.0174699399829138,0.0129926523732827,0.00976812471031212,0.0128182211882314,0.0137012969031071
"12","MRC-18A-3540",0.0086714498026144,0.0272753034723452,0.0199031486161089,0.0198099867870388,0.0298498524066933,0.0189584247352031,0.0157508070028486,0.0113452636561074,0.0165076874191745,0.0179245054369532
"13","MRC-18A-3531",0.0113168031016885,0.0265190670209382,0.0199878018250728,0.0185345107253235,0.0270998362762868,0.0217644164497097,0.0157172269333665,0.0164335683491282,0.0206769346571417,0.0126648864300366
"14","MRC-18A-3532",0.0101198705624019,0.0210335300970105,0.0156156417073949,0.0158825467216347,0.0266025319240851,0.0258546966193942,0.0178353155523569,0.0101289459948339,0.0224915910665426,0.0140067298284514
"15","MRC-18A-3533",0.0124522984209113,0.0277564693866167,0.0263534772324006,0.0125780944605825,0.0310352135129842,0.022536458620468,0.0171261470851873,0.00689635001985281,0.0166349339029034,0.0117213690677167
"16","MRC-18A-3536",0.00781312137239191,0.0202393005369995,0.0243468400788102,0.0193762453457703,0.0294164259123095,0.0193268689353109,0.0152339513719638,0.00788988871450319,0.0146352029170655,0.0125898031345859
"17","MRC-18A-3541",0.00982529900679961,0.0236974309967129,0.0293028507517973,0.0178954911807717,0.0352710066453452,0.0243084563553504,0.0197276551387709,0.00946917878142679,0.0173436922038622,0.0157797670073859
"18","MRC-18A-3547",0.0112311448783074,0.0221737829707307,0.0202992108977553,0.0154888798972611,0.0265476315490667,0.024411844267019,0.0135451951577811,0.0134267867962036,0.0183120371459006,0.0134003115189539
"19","MRC-18A-3559",0.0155473860929885,0.0188451132569977,0.0283960844822674,0.015693991899951,0.0317601798477524,0.0232614645299925,0.0156086962075616,0.0118205947953199,0.0204603267250512,0.0172708178552836
"20","MRC-18A-3560",0.0212222821478029,0.0226987661591267,0.0205323006320271,0.0196855904951508,0.0258864793822797,0.0247715605183889,0.0207917930873674,0.0131043061919058,0.019676108019375,0.0119715136889047
"21","MRC-18A-3561",0.00938620129141241,0.0233716045064835,0.0313763172694404,0.01967032683468,0.0301804453593864,0.0260961531156532,0.0230994617672076,0.0146839054305758,0.025022785012538,0.0154336823917621
"22","MRC-18A-3554",0.00773824073333867,0.0216267828785173,0.0236361814303774,0.0166490133050091,0.0273264320302396,0.0176603533884879,0.0165154122625231,0.0168772086140594,0.018422493093185,0.0222899995736209
"23","MRC-18A-3555",0.0156001164373902,0.0230766957324704,0.0247864425238562,0.0174881195647572,0.0314299673747247,0.0232415971103316,0.0232286933081954,0.0128848255670953,0.0152588858610696,0.012121459133601
"24","MRC-18A-3556",0.00548853074457997,0.0170671739059914,0.0181626492044535,0.0171638250420407,0.020801830618812,0.0146282174922403,0.013224478926918,0.00911361026940409,0.0236298338281239,0.00996641999903735
"25","MRC-18A-3557",0.0137159663348358,0.0183289750785243,0.0272039486105826,0.0179929388678127,0.0311550778902303,0.0248469497087313,0.022197516188635,0.00894620469778319,0.0159885905763985,0.0165417062095138
"26","MRC-18A-3558",0.00915406251630019,0.0279319830408823,0.105226305353702,0.0186907693023846,0.0316032875894238,0.025055265397966,0.0211373215048006,0.0193730745359864,0.0158522125347839,0.0160994553026972
"27","MRC-18A-3569",0.0148020927094313,0.0152548445368129,0.0260461178508716,0.0212243834598741,0.0316753450966375,0.0228130555536094,0.0207074983581288,0.0169805221108689,0.0173298968865667,0.00988304535239445
"28","MRC-18A-3563",0.00533907431097009,0.0218425840978902,0.0194333068898898,0.0176208940251029,0.0278166317787265,0.0204744407503779,0.0167381436909475,0.00980538017470556,0.0140374760497919,0.0161117530051946
"29","MRC-18A-3564",0.0102243613110081,0.0208693935529096,0.0256920445020887,0.0158452858981841,0.0294455082290831,0.0186534201285232,0.0188306239197643,0.0175736664362969,0.0192430612423464,0.00957720808566238
"30","MRC-18A-3565",0.00966438811083927,0.0218068540167516,0.0166127715450513,0.0148883063274948,0.0296761984880814,0.0173275776929909,0.0127538207427152,0.00719224602108893,0.0143043304180995,0.0178773264302435
"31","MRC-18A-3566",-0.00404108571313733,0.0199702419479311,0.0269307048282384,0.0178964733849854,0.0309237396589563,0.024305900950681,0.023511588850703,0.0086432791903898,0.0172045827064762,0.0147502520660725
"32","MRC-18A-3568",0.0192849816172867,0.0274986085384193,0.0251061063681063,0.0207224858757526,0.0398877686354028,0.0248575599889401,0.0173436863240493,0.0109968613731644,0.0276687070944128,0.0214944208342568
"33","MRC-18A-3580",0.00924210641344029,0.0206185876489196,0.0232891437833498,0.0164834889448155,0.0252923017627235,0.0188636965665809,0.0184292161438778,0.0110627210895033,0.0220421394436161,0.0159441959895157
"34","MRC-18A-3581",0.00503385004429435,0.0204294441209939,0.023183187037181,0.0161738229915731,0.0264359824699552,0.0176063999776389,0.0120789265758483,0.0276196442731039,0.0180341550992381,0.0130317224686339
"35","MRC-18A-3574",0.00991193350855901,0.0147960469077132,0.0217871756822221,0.0121342574588085,0.0263475941108369,0.0185000607193572,0.0177446201243175,0.0249749169920883,0.0155666819283263,0.01135471921961
"36","MRC-18A-3577",-0.0679501649275738,0.0208003141425052,0.0183211287028077,0.0113700251716687,0.0245662822689847,0.0163008760692694,0.0174828374314101,0.0148672848148173,0.0176170775989829,0.00695845719396016
"37","MRC-18A-3590",0.00437596200214387,0.0191440257440554,0.0259054335505555,0.0126498966646253,0.0255405436801488,0.0121073470782417,0.0202834779550072,0.00711586742805342,0.0179675258135218,0.0101943058473797
"38","MRC-18A-3582",0.0222453914655147,0.0229127943712839,0.101586596370092,0.0179947941877826,0.02555993023419,0.0218922841950426,0.0155153831900675,0.0130838326591994,0.0231613302831936,0.00902713591405123
"39","MRC-18A-3587",0.0151387188030146,0.0197921714743256,0.0215256795667962,0.0154641154005151,0.0323127251717606,0.02027531847071,0.0195327429602422,0.0158957563475489,0.0164330461723893,0.00800677811847996
"40","MRC-18A-3588",0.00852461500182808,0.0203227943740927,0.02964266158779,0.0146279433229944,0.0341739621947809,0.0225332189219455,0.0164766693737026,0.00429074073371299,0.0191463925041236,0.0135981851748165
"41","MRC-18A-3593",0.00997187262631768,0.0234076530967899,0.0236256561939501,0.0154263530352344,0.0284969893651684,0.0254343460241886,0.0182576989477385,0.0159736832872435,0.0200036720417666,0.0252739724554483
"42","MRC-18A-3594",0.00754989313526218,0.0246513522819071,0.0265312915325552,0.0145907575193948,0.0331696380606788,0.0249541711210997,0.0173262393928351,0.0115873782971347,0.0200687778579454,0.0153932574307468
"43","MRC-18A-3596",0.0155037744281612,0.0220901052906769,0.015875356503721,0.0186577996588553,0.100783596172432,0.0230907029394894,0.0162238632682747,0.00916652285547244,0.0912243883893031,0.0152299275057669
"44","MRC-18A-3597",0.0108047300516059,0.0239823718344368,0.0269142330116893,0.0197633159061265,0.0304703365443377,0.0210800083252396,0.0200743819235793,0.0109046250617833,0.0201912124073052,0.0121135869130535
"45","MRC-18A-3605",0.0113009168744955,0.0172293938884201,0.0181614941669807,0.015512493311818,0.0342903085105853,0.0213817576481281,0.015000240120468,0.00908440122838262,0.014998110049169,0.015562690167089
"46","MRC-18A-3606",0.00781563819065369,0.0208038915052754,0.0218275118786527,0.0200686996504325,0.0323798349282616,0.0251858103479593,0.0191691814930683,0.00782210554403127,0.0199505726067185,0.0186773509855975
"47","MRC-18A-3603",0.0123281034613452,0.0185784855128747,0.0191269580083417,0.0121336623460892,0.030350301546412,0.0189402215773899,0.0167905139555753,0.00243297152427262,0.0278901612483457,0.0176012014292775
"48","MRC-18A-4267",0.00387028065167185,0.0120117187269045,0.00895033800717081,0.00748617569010539,0.0233286113495678,0.0123343118552492,0.00811811281204897,0.0031631976609916,0.0123571177498677,0.00760758101014166
"49","MRC-18A-3609",-0.0651884886124265,0.0169041936501358,0.0179547702025525,0.0143845392723795,0.0255205486909874,0.0223288966190392,0.0141893561614997,0.0112679189094606,0.0167130296117479,0.00930607285351799
"50","MRC-18A-3610",0.00876745144233748,0.0203191611300394,0.0218752300982078,0.0144968868487159,0.0256437667683924,0.0137565284492787,0.0152461600614737,0.0109602836185694,0.0134109484072029,0.00849384599418673
"51","MRC-18A-3613",0.00940492167545988,0.0139709756821374,0.0134081110939041,0.0139372574337038,0.021818246015733,0.0150040591327,0.0167167435354749,0.0138618479183337,0.013798137056671,0.0133632568117224
