"","Name0","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9"
"1","MRC-18A-2735",0.00550189636511038,0.0109985453377313,0.0111091264735855,0.0120180382245361,0.0169106674697236,0.0252412357678448,0.137039572087491,-0.00389923687362658,0.0267411328864715,0.00222471426448887
"2","MRC-18A-4180",0.0026717623187785,0.000275111220873875,0.00850405010241125,0.0273297517183449,0.0130571001588344,0.0379148795297906,0.0855618467031379,0.0146407258431762,0.0185421922246112,0.00101772758955728
"3","MRC-18A-4498",0.00692542517322357,0.00592070392225563,0.0040848062262428,0.00940599622296844,0.0136346772532728,0.0353468728790183,0.0772314134563408,0.0104184835489398,0.0242024012543057,-0.0045108193680991
"4","MRC-18A-5885",-0.00874875793168746,0.000408522614978652,0.00433347857941201,-0.00127688834767275,0.00721450116779415,0.0535991776737987,0.0724994405898001,0.016009089695751,0.0145223681549951,0.102183607075782
"5","MRC-18A-5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","MRC-18A-4888",-0.0110529669691021,0.00159060803850357,0.00859481414101686,0.0203973446299781,0.0219977438185722,0.0383306985390117,0.0766551888567909,0.00347384775286205,0.0223414660149593,0.00927155670659599
"7","MRC-18A-5479",-0.000288764193802746,-0.000963014274349236,0.00225370747028675,0.0184710000292976,0.0120082966368522,0.0334468097697566,0.0927723493590136,0.00852151131546024,0.0189658836774942,0.00728453262406029
"8","MRC-18A-5587",0.0112404790334675,0.00547952341670193,-0.00536677293739243,0.0239300971548551,0.0101554686219888,0.0373742979201507,0.037374328141047,0.0209911728700107,0.0219525114113067,0.0112636903007657
"9","MRC-18A-3497",0.00749513504967895,0.00576102674208577,0.0133458804683489,0.0234223415461898,0.0184880344107268,0.0435727186679027,0.0379384560162309,0.010114986620481,0.0168317621500326,0.017220674408342
"10","MRC-18A-3538",0.00633777188870087,0.0104036162628547,0.0155976277421044,0.0148603869752633,0.0165184170801598,0.0493307955584748,0.0353115714787493,0.020828569416008,0.0274984233738808,0.014853692150127
"11","MRC-18A-3539",0.00554437700616992,0.00585832482418169,0.0148214954526877,0.0174878570157565,0.0114154570630254,0.0459645935910461,0.0359632689086679,0.0139507634590438,0.0194436166209593,0.00871767893368329
"12","MRC-18A-3540",0.00560950219917461,0.0130100959497816,0.00982046206293177,0.0261564723388935,0.0143186705301217,0.0480594319565148,0.0381856512893103,0.0242364267820409,0.0286330576880671,-0.0026684668586859
"13","MRC-18A-3531",0.0145964784466085,0.0145709054842713,0.0114543973194708,0.0237216799468303,0.0132180722774803,-0.0369206161021839,0.033052507588134,0.0226647131096774,0.0172136081394924,0.0043174963863615
"14","MRC-18A-3532",-0.000617169933771427,0.00710989866085708,0.012537247997175,0.00926588118955915,0.0200378068304889,0.0337264276947952,0.134025053430923,0.0166756002665263,0.0231589752015594,0.013350964532421
"15","MRC-18A-3533",0.00325809946885694,0.00547046500383574,0.0142215351078734,0.0103793223394466,0.0158101192202676,0.104849612498669,0.0400114434316176,0.0163641299475847,0.026930138838703,0.0174593380563401
"16","MRC-18A-3536",-0.000443191965318623,0.0073846432443192,0.00131126738728379,0.00551053084792475,0.0147046347442043,0.0360578116188351,0.031594392167307,-0.0503509967624288,0.0215579272406347,-0.00346257706621503
"17","MRC-18A-3541",0.00278314658629782,0.00586862032087048,0.0130333762502471,0.0176130427573701,0.0147705380724448,0.0429515858283245,0.0527013563727347,0.0164745176528412,0.0242053656893239,0.0142397180017618
"18","MRC-18A-3547",-0.00159587958429261,0.00672941320910639,0.012114766353512,0.0178072173639931,0.0180387802517873,-0.0349977773264525,0.0287044246497764,0.0116158309719842,0.0210515466762602,0.106658683066404
"19","MRC-18A-3559",0.00645532685424234,0.0106219425474554,0.016588754974158,0.0166732084575059,0.0176873004898456,0.0344582530335459,0.0307851629876553,0.0174953840208703,0.028509890869699,0.0976815078264022
"20","MRC-18A-3560",0.00542341891305103,0.010518497356282,0.00738287377066166,0.0248664305445649,0.0149461363785396,0.0381189942618813,0.0348631552643191,0.0211980615375622,0.028543779114511,0.103342931904269
"21","MRC-18A-3561",0.0018107198001011,0.00444334517233518,0.0191897094411667,0.0137788659590354,0.0169958275704102,0.0190500532998617,0.0480953501884407,0.0216547007730247,0.0424532772853446,0.101994444674978
"22","MRC-18A-3554",0.00490062972213052,0.00232856114941857,0.0259766434858315,0.0163864424114961,0.0142975501880876,0.0433417312457709,0.0816096530243458,0.00632601158227865,0.0210722260091057,0.0123192721934064
"23","MRC-18A-3555",0.00226662271878598,0.00027505940068605,0.00877889906190774,0.0138291905404809,0.0185423062384599,-0.0281014347299509,0.0378045190924507,0.0197240281110548,0.0318860236388037,0.00793481308239667
"24","MRC-18A-3556",0.0104959412407483,0.0112538621345154,-0.000147623467604805,0.00833232693779881,0.0111988322819884,-0.0314494353979183,0.0417509998770662,0.0142661273185381,0.0220475908078664,0.00567042522925124
"25","MRC-18A-3557",-0.0783076163113047,0.023223625065,0.00794092388460161,0.0151569354031242,0.0153872769028117,0.0500623424553884,0.035280952543205,0.0117236310777116,0.0190617821693068,-0.00874794393367982
"26","MRC-18A-3558",0.0101591791741433,0.021064943681931,0.0188012325193425,0.0161341896400094,0.0207469509745331,0.0470026932520306,0.0329212817925091,0.0191469638657982,0.0279696361123832,0.0181591228215403
"27","MRC-18A-3569",0.00919489751407024,0.0145354258503756,0.00916544141262903,0.0332083411350995,0.0186689678698201,0.0440746205012555,0.0301872320670845,0.0205222714727272,0.0245939032670461,-0.00215849001578212
"28","MRC-18A-3563",0.000546131619867022,-0.00331145419573196,0.00321430528612688,0.00326183664005339,0.0176232742955066,0.039832061552745,0.0352924846499833,0.0130302840742321,0.0246957050296087,-0.00464245130110841
"29","MRC-18A-3564",0.00402072497291658,0.00704582047105848,0.0127560904433798,0.00813961942724836,0.0151950307139301,0.034958854584143,0.0332209602029643,-0.0482798639753344,0.0200879781366212,0.0198461471522745
"30","MRC-18A-3565",-0.000366074339385486,0.0147851379746792,0.084441757020738,0.0156141877798542,0.0164670746350621,-0.0430833208905199,0.036220019855816,0.014487419754334,0.0209164152270946,0.0109152583592784
"31","MRC-18A-3566",0.00795790015515346,0.00099954709015839,0.0134304395036397,0.0283629691962286,0.0148153052407729,0.054336803203419,0.0302403397445969,0.026420358808667,0.02626890702216,0.0149644983077094
"32","MRC-18A-3568",0.0125771320330163,0.00568986995665953,0.0115529799151089,0.0259121789629348,0.015442200909583,-0.0290552183475343,0.0322127137381043,0.0249742332967716,0.0294372064798974,0.012993247222199
"33","MRC-18A-3580",0.0134863681975357,0.00812647123607535,0.0142614525608242,0.0137754361948681,0.0134544949179696,0.0327660115403611,0.0360659733215906,0.0186366835228088,0.0220385692515566,0.00776797130507142
"34","MRC-18A-3581",0.00280816572458514,0.00360026401797091,0.00961458229888522,0.00511359705153615,0.0190552924327355,0.0346727116720394,0.0350547855825796,0.0206982793015715,0.0195041834430662,0.0106174670203551
"35","MRC-18A-3574",-0.00261967621425685,0.00531646725355381,0.00447571480357728,0.0259676014955151,0.0147308436247702,0.0160077645183687,0.0238264855893297,0.0128768692038581,0.0217581907324158,0.00517188395032738
"36","MRC-18A-3577",0.000917941751729049,-0.000574907655664216,0.0152712864398851,0.0126691226200235,0.015484646881897,0.0373201540250431,0.180120503933233,0.011970015631522,0.0235325794428966,0.0201172480255083
"37","MRC-18A-3590",-0.000788085754546977,0.00376524845760197,0.00915841412573489,0.0236686464643053,0.0166276373619373,0.042171752144792,0.0312761148806842,0.0194995075141441,0.0150950237168511,0.0013132424189488
"38","MRC-18A-3582",0.00426779288486513,0.00723629846524685,0.00497781593689649,0.00389705274255751,0.0132398252344609,0.0379306501085187,0.0233125363317306,0.00971254329393691,0.0219084834477021,0.00783583220348639
"39","MRC-18A-3587",0.00374220053506968,0.00595624502606202,0.0115122874357116,0.012078391664127,0.0183494274099999,0.100693873998995,0.0308686434890554,0.0132256178680912,0.0227207933442936,0.0163418344158295
"40","MRC-18A-3588",0.00789449781599033,0.00950182732564922,0.0131428267380522,0.0167567846162982,0.0119411378590985,0.0444883394862696,0.0408786364768804,-0.000309195226130241,0.0181456955378595,0.0072807929032736
"41","MRC-18A-3593",0.00626098056107476,0.00785937927432179,0.0160718460426434,0.00909165850353083,0.0199743461381344,-0.0384550385278235,0.0716954354770496,0.00756813549401273,0.027459608639543,0.0201423974642599
"42","MRC-18A-3594",0.00323415840551303,0.00127511902581302,0.00870287861719373,0.000935535300761345,0.0230046137071932,0.0430664419698516,0.0364811035206573,0.00353873922204769,0.0192364556470831,0.000855477223139697
"43","MRC-18A-3596",0.0136258160794489,0.000282708503487019,-0.000549748955921531,0.0219424138276334,0.0214296612476262,0.045780505703352,0.0759568018331711,0.00760747372449961,0.0168306009262202,0.00951714520230252
"44","MRC-18A-3597",-0.00160252600016438,-0.00195144037846134,0.014889143992214,0.0151611819261513,0.0145058285576459,0.0428232532794764,0.129398482183752,0.0165409958205022,0.0168270404561585,-0.00103361680901088
"45","MRC-18A-3605",0.00539393657823482,0.00252646360333597,0.0111672256646462,0.0140207627301591,0.013008755482513,-0.0362676772969847,0.0503547170538743,0.0134026984294377,0.0251228806135722,0.0947950432709002
"46","MRC-18A-3606",0.0080805593088615,0.0147142376498714,0.00375551948179446,0.0241598137047307,0.0194707046524945,0.0433695274284309,0.129003347174116,0.0145035792561044,0.0184816351041721,0.0992283642602049
"47","MRC-18A-3603",-0.0022971911879545,0.0270586420466004,0.00474426011610309,-0.00565917612443492,0.0113796245669488,0.0259380705102333,0.0790757121467209,0.00977892759482695,0.0259192566013901,0.105310322446491
"48","MRC-18A-4267",0.00217290841831495,0.00717793488885014,0.0077952499109144,0.00366532126937509,0.0074276275912167,-0.0402412992315321,0.0257859919486913,0.00823958119260716,0.0228303250990454,-0.00569014736629247
"49","MRC-18A-3609",0.000456073167772611,0.00779519218070886,0.00281822670443735,0.00621124048726473,0.0182649685988351,0.0439328508619703,0.025960588728796,0.0145764274814844,0.0260744101805327,0.00232612781429843
